, ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle,class
231,232,271,90.391,69,121,100.389,1006.378,100.26,1006.467,91,996,19,20,19.665,17.546,125.01100000000001,1
232,233,162,105.852,80,146,151.457,1011.605,151.38299999999998,1011.237,144,1004,14,15,15.254000000000001,13.522,110.22200000000001,1
233,234,374,101.62299999999999,65,147,143.69299999999998,802.5319999999999,144.217,802.9830000000001,132,791,22,23,22.947,20.752,119.18799999999999,1
234,235,226,125.84100000000001,97,164,475.606,967.929,475.75699999999995,967.8919999999999,467,959,17,18,17.797,16.169,134.711,1
235,236,361,122.867,87,170,469.702,840.5139999999999,469.541,840.942,458,829,22,22,22.588,20.348,134.80700000000002,1
236,237,235,118.6,64,180,468.594,804.4060000000001,469.06800000000004,805.1010000000001,459,795,18,18,18.192999999999998,16.447,135.0,1
237,238,184,109.66799999999999,61,140,459.12,790.0,459.01300000000003,789.419,451,782,15,16,16.314,14.36,107.725,1
238,239,546,127.456,95,168,490.23800000000006,751.98,490.463,752.217,477,738,26,28,27.820999999999998,24.988000000000003,120.791,1
239,240,217,115.161,91,149,513.104,678.482,513.313,678.285,504,670,17,17,17.601,15.697000000000001,128.374,1
240,241,228,121.118,83,178,528.0830000000001,753.3860000000001,528.452,753.265,519,744,17,18,17.961,16.162,121.325,1
241,242,429,125.17,89,173,564.77,749.4739999999999,564.8919999999999,749.674,552,738,25,23,24.515,22.281,143.224,1
242,243,130,113.008,94,143,534.131,859.523,534.11,859.5369999999999,527,852,13,14,13.55,12.216,114.773,1
243,244,178,126.725,99,167,568.674,908.4780000000001,568.577,908.198,560,901,16,15,15.704,14.432,140.35399999999998,1
244,245,130,141.415,97,190,581.646,934.992,581.9490000000001,935.335,574,928,14,13,13.544,12.220999999999998,154.77,1
245,246,303,127.927,94,176,623.2,945.493,623.182,945.485,613,935,20,20,20.607,18.721,144.091,1
246,247,53,141.868,99,191,617.651,984.5189999999999,618.018,984.57,613,980,9,9,8.844,7.63,120.833,1
247,248,292,128.19899999999998,88,179,653.616,996.942,653.882,996.829,644,987,19,20,20.331,18.287,117.54,1
248,249,244,131.131,91,184,621.086,661.4060000000001,621.29,660.7719999999999,612,652,18,18,18.596,16.706,150.188,1
249,250,244,131.131,91,184,621.086,661.4060000000001,621.29,660.7719999999999,612,652,18,18,18.596,16.706,150.188,1
250,251,244,131.131,91,184,621.086,661.4060000000001,621.29,660.7719999999999,612,652,18,18,18.596,16.706,150.188,1
251,252,244,131.131,91,184,621.086,661.4060000000001,621.29,660.7719999999999,612,652,18,18,18.596,16.706,150.188,1
252,253,244,131.131,91,184,621.086,661.4060000000001,621.29,660.7719999999999,612,652,18,18,18.596,16.706,150.188,1
253,254,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
254,255,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
255,256,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
256,257,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
257,258,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
258,259,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
259,260,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
260,261,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
261,262,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
262,263,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
263,264,312,134.21200000000002,92,191,622.67,698.9169999999999,623.275,698.5060000000001,612,688,20,21,20.98,18.935,117.807,1
264,265,244,133.971,104,186,755.086,994.4060000000001,755.045,994.0110000000001,746,985,18,18,18.596,16.706,150.188,1
265,266,408,142.833,105,185,748.203,962.971,748.3389999999999,962.919,736,951,23,24,24.090999999999998,21.564,128.692,1
266,267,322,117.811,98,147,735.211,944.012,735.334,943.953,724,933,21,21,21.303,19.246,134.518,1
267,268,176,119.699,88,167,711.6139999999999,876.477,711.807,876.336,703,869,16,15,15.559000000000001,14.402000000000001,164.91400000000002,1
268,269,270,131.13299999999998,97,168,767.189,874.0110000000001,767.049,873.9110000000001,757,864,19,19,19.436,17.688,134.75,1
269,270,361,126.31,94,162,859.702,955.5139999999999,859.602,955.4019999999999,848,944,22,22,22.588,20.348,134.80700000000002,1
270,271,154,136.481,99,198,789.6360000000001,1007.552,789.698,1006.939,782,1000,14,15,14.85,13.204,110.523,1
271,272,243,113.119,79,160,885.578,985.944,885.8739999999999,986.1089999999999,877,976,17,19,18.975,16.305,117.385,1
272,273,168,135.202,106,178,925.6010000000001,963.0060000000001,925.6160000000001,963.319,918,954,14,17,16.046,13.331,96.131,1
273,274,73,98.46600000000001,80,141,958.541,968.952,958.7860000000001,969.091,953,963,10,11,10.370999999999999,8.962,115.425,1
274,275,107,134.43,88,174,988.294,1009.6030000000001,988.3610000000001,1009.4989999999999,982,1003,12,12,11.89,11.458,3.155,1
275,276,289,152.149,112,208,913.438,928.2719999999999,913.796,928.028,903,918,20,20,19.435,18.933,139.946,1
276,277,175,132.114,110,173,1015.591,948.0310000000001,1015.554,948.2769999999999,1008,939,15,17,16.256,13.707,108.38600000000001,1
277,278,175,132.114,110,173,1015.591,948.0310000000001,1015.554,948.2769999999999,1008,939,15,17,16.256,13.707,108.38600000000001,1
278,279,194,123.90700000000001,98,173,863.1239999999999,883.113,863.2,883.13,855,875,16,16,17.2,14.360999999999999,124.42399999999999,1
279,280,313,133.799,103,179,870.695,816.4580000000001,870.7869999999999,816.562,860,806,20,21,21.669,18.391,124.535,1
280,281,201,125.77600000000001,93,165,849.012,774.933,849.171,774.888,841,766,16,17,17.406,14.703,131.035,1
281,282,251,111.03200000000001,80,166,821.655,755.671,822.069,755.696,812,746,19,19,19.55,16.347,140.61700000000002,1
282,283,297,128.094,107,163,758.682,796.5939999999999,758.83,796.663,748,786,20,20,19.465,19.427,52.666000000000004,1
283,284,272,127.559,103,162,738.169,779.46,738.3589999999999,779.41,728,770,19,19,18.79,18.430999999999997,88.586,1
284,285,247,126.065,85,172,798.702,792.8480000000001,799.2130000000001,792.8,789,783,18,19,17.989,17.483,111.40799999999999,1
285,286,360,136.519,112,164,966.414,768.5,966.482,768.5,955,757,22,22,21.496,21.324,1.7619999999999998e-12,1
286,287,118,137.661,106,180,926.297,848.0,926.3889999999999,847.9689999999999,920,841,12,13,12.450999999999999,12.067,134.844,1
287,288,529,79.885,47,129,631.2669999999999,800.655,631.7130000000001,800.715,618,787,26,27,26.171999999999997,25.736,159.905,1
288,289,160,110.18799999999999,73,165,660.125,765.0,660.4760000000001,764.949,652,757,15,15,14.277000000000001,14.269,90.0,1
289,290,429,115.34700000000001,65,182,572.258,800.393,573.092,799.857,560,788,24,24,23.435,23.307,34.496,1
290,291,427,138.185,99,189,670.809,688.0010000000001,671.095,687.692,659,676,23,24,23.487,23.148000000000003,88.62700000000001,1
291,292,141,117.135,91,144,655.691,707.429,655.7460000000001,707.61,648,700,14,14,13.47,13.328,86.448,1
292,293,87,108.805,80,140,624.42,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961,1
293,294,87,108.805,80,140,624.42,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961,1
294,295,87,108.805,80,140,624.42,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961,1
295,296,87,108.805,80,140,624.42,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961,1
296,297,87,108.805,80,140,624.42,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961,1
297,298,87,108.805,80,140,624.42,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961,1
298,299,159,142.616,102,192,933.186,996.9780000000001,933.1519999999999,996.6460000000001,922,990,21,13,21.684,9.336,154.451,1
299,300,159,142.616,102,192,933.186,996.9780000000001,933.1519999999999,996.6460000000001,922,990,21,13,21.684,9.336,154.451,1
300,301,273,150.813,118,194,851.683,1013.515,851.571,1013.194,842,1004,19,19,18.651,18.637,85.426,1
301,302,325,153.886,113,197,678.743,730.4910000000001,679.002,730.2510000000001,668,720,21,21,20.354,20.331,92.175,1
