 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
289,160,110.188,73,165,660.125,765.000,660.476,764.949,652,757,15,15,14.277,14.269,90.000
290,429,115.347,65,182,572.258,800.393,573.092,799.857,560,788,24,24,23.435,23.307,34.496
291,427,138.185,99,189,670.809,688.001,671.095,687.692,659,676,23,24,23.487,23.148,88.627
292,141,117.135,91,144,655.691,707.429,655.746,707.610,648,700,14,14,13.470,13.328,86.448
293,87,108.805,80,140,624.420,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961
294,87,108.805,80,140,624.420,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961
295,87,108.805,80,140,624.420,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961
296,87,108.805,80,140,624.420,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961
297,87,108.805,80,140,624.420,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961
298,87,108.805,80,140,624.420,742.316,624.548,742.044,619,737,11,11,10.564,10.485,152.961
299,159,142.616,102,192,933.186,996.978,933.152,996.646,922,990,21,13,21.684,9.336,154.451
300,159,142.616,102,192,933.186,996.978,933.152,996.646,922,990,21,13,21.684,9.336,154.451
301,273,150.813,118,194,851.683,1013.515,851.571,1013.194,842,1004,19,19,18.651,18.637,85.426
302,325,153.886,113,197,678.743,730.491,679.002,730.251,668,720,21,21,20.354,20.331,92.175
